USE_Twb,MIN_GPS_MEASUREMENTS_FOR_ALIGNMENT,gps_noise_std,MAX_GPS_MEASUREMENTS,Tiempo total de ejecución,RMSE posición,ATE,RMSE velocidad,RMSE rotación,Distancia recorrida,Transformación rígida (flattened)
True,35,0.1000000,100,67.6623461,0.0115455,0.0182475,0.0373223,1.9167142,22.8068493,"[0.9999455, -0.0008120, 0.0104097, 0.0041799, 0.0008580, 0.9999899, -0.0044150, -0.0016494, -0.0104060, 0.0044237, 0.9999360, -0.0014805, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,35,0.1000000,100,65.1935136,0.0190568,0.0278933,0.0360808,1.9175842,21.6248889,"[0.9999955, 0.0020819, 0.0021500, -0.0122698, -0.0020355, 0.9997692, -0.0213918, 0.0019823, -0.0021940, 0.0213873, 0.9997689, -0.0055255, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,35,0.1000000,100,68.1084447,0.0137117,0.0219437,0.0363617,1.9179521,22.4815452,"[0.9999980, -0.0007501, 0.0018785, -0.0025500, 0.0007974, 0.9996797, -0.0252965, 0.0029558, -0.0018589, 0.0252980, 0.9996783, -0.0021266, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,40,0.1000000,100,61.6317997,0.0200007,0.0335631,0.0354508,1.9194043,19.6560218,"[0.9999578, -0.0019437, 0.0089773, -0.0104508, 0.0020538, 0.9999227, -0.0122628, -0.0005993, -0.0089528, 0.0122808, 0.9998845, -0.0014366, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,40,0.1000000,100,64.5153348,0.0232610,0.0350219,0.0349977,1.9184486,22.3308371,"[0.9999540, 0.0008531, 0.0095502, -0.0008993, -0.0008553, 0.9999996, 0.0002305, 0.0012914, -0.0095500, -0.0002386, 0.9999543, -0.0192053, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,40,0.1000000,100,73.6511998,0.0262126,0.0361875,0.0367782,1.9160428,23.7871737,"[0.9999912, -0.0025014, 0.0033751, -0.0242554, 0.0025676, 0.9998016, -0.0197506, 0.0020179, -0.0033251, 0.0197591, 0.9997993, -0.0185190, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,40,0.1000000,100,64.2678554,0.0196981,0.0332919,0.0356021,1.9177543,22.4688409,"[0.9999784, -0.0000791, 0.0065797, 0.0111579, 0.0001924, 0.9998518, -0.0172183, -0.0014956, -0.0065773, 0.0172192, 0.9998301, -0.0012324, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,40,0.1000000,100,58.2786679,0.0256758,0.0431976,0.0338517,1.9170247,21.4711612,"[0.9999745, -0.0062211, 0.0035148, 0.0001604, 0.0062752, 0.9998587, -0.0155966, -0.0022265, -0.0034173, 0.0156183, 0.9998722, -0.0043627, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,45,0.1000000,100,64.4638987,0.0184629,0.0298252,0.0352444,1.9178983,24.0610962,"[0.9999463, -0.0102152, 0.0017398, -0.0159476, 0.0102484, 0.9997416, -0.0202924, -0.0124379, -0.0015321, 0.0203092, 0.9997926, -0.0035895, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,45,0.1000000,100,63.3359079,0.0267987,0.0432591,0.0352147,1.9167628,21.9875421,"[0.9999868, -0.0043216, 0.0027813, -0.0360634, 0.0043709, 0.9998291, -0.0179633, 0.0072089, -0.0027032, 0.0179752, 0.9998348, -0.0009791, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,45,0.1000000,100,73.4804535,0.0179136,0.0280345,0.0382597,1.9190053,22.3612717,"[0.9996086, 0.0073294, 0.0270081, -0.0175575, -0.0084782, 0.9990528, 0.0426960, -0.0073661, -0.0266698, -0.0429082, 0.9987238, -0.0096321, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,45,0.1000000,100,57.2518022,0.0194168,0.0300304,0.0337551,1.9182149,23.6832211,"[0.9999867, -0.0009093, 0.0050710, 0.0015217, 0.0010140, 0.9997855, -0.0206890, 0.0020885, -0.0050511, 0.0206939, 0.9997731, -0.0076236, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,45,0.1000000,100,62.6761827,0.0209793,0.0356931,0.0357505,1.9174758,21.5290311,"[0.9999660, -0.0017723, 0.0080540, 0.0018402, 0.0018149, 0.9999844, -0.0052823, 0.0021271, -0.0080445, 0.0052968, 0.9999536, -0.0114621, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,50,0.1000000,100,69.5796788,0.0218001,0.0340448,0.0369219,1.9169731,24.1691491,"[0.9999927, -0.0023165, 0.0030460, -0.0284110, 0.0024039, 0.9995764, -0.0290046, 0.0040623, -0.0029775, 0.0290117, 0.9995747, 0.0036733, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,50,0.1000000,100,74.4968011,0.0242074,0.0367557,0.0388412,1.9175646,22.8863232,"[0.9998758, -0.0040227, 0.0152402, -0.0031393, 0.0038380, 0.9999190, 0.0121352, 0.0044628, -0.0152878, -0.0120752, 0.9998102, -0.0071647, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,50,0.1000000,100,68.6365535,0.0223578,0.0364113,0.0367551,1.9171788,21.8110183,"[0.9999887, 0.0012303, 0.0045827, -0.0083234, -0.0011843, 0.9999490, -0.0100345, 0.0011828, -0.0045948, 0.0100289, 0.9999391, 0.0002016, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,50,0.1000000,100,67.4804666,0.0174977,0.0289048,0.0373444,1.9192352,22.7747819,"[0.9999696, -0.0065653, -0.0042061, -0.0014719, 0.0064408, 0.9995593, -0.0289804, -0.0128245, 0.0043944, 0.0289524, 0.9995712, -0.0013196, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,50,0.1000000,100,68.1672008,0.0196170,0.0331230,0.0359107,1.9171953,22.3766563,"[0.9999645, -0.0038381, 0.0074959, -0.0407634, 0.0039374, 0.9999040, -0.0132855, 0.0062808, -0.0074442, 0.0133145, 0.9998837, -0.0129703, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,55,0.1000000,100,66.2455552,0.0186278,0.0310501,0.0368236,1.9185327,20.3641492,"[0.9999868, -0.0038023, 0.0034634, 0.0000822, 0.0038437, 0.9999203, -0.0120274, 0.0028998, -0.0034174, 0.0120406, 0.9999217, 0.0000660, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,55,0.1000000,100,55.9191616,0.0185090,0.0305402,0.0338538,1.9177985,23.1175437,"[0.9999591, -0.0005386, 0.0090359, 0.0036970, 0.0005340, 0.9999997, 0.0005152, -0.0021167, -0.0090362, -0.0005104, 0.9999591, -0.0033007, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,55,0.1000000,100,60.2296329,0.0216295,0.0331696,0.0344234,1.9159747,23.8326320,"[0.9999834, -0.0033452, 0.0046872, -0.0013015, 0.0033926, 0.9999428, -0.0101369, 0.0015247, -0.0046530, 0.0101527, 0.9999377, -0.0034026, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,55,0.1000000,100,59.7264810,0.0132273,0.0208958,0.0349047,1.9188876,25.0380670,"[0.9999900, -0.0021357, 0.0039173, 0.0007373, 0.0022109, 0.9998115, -0.0192880, 0.0018053, -0.0038754, 0.0192964, 0.9998063, -0.0115037, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,55,0.1000000,100,56.0534399,0.0244624,0.0405767,0.0335875,1.9182456,22.2593975,"[0.9999816, -0.0050404, 0.0033826, 0.0146245, 0.0051101, 0.9997683, -0.0209105, -0.0212396, -0.0032765, 0.0209274, 0.9997756, -0.0049914, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
