USE_Twb,MIN_GPS_MEASUREMENTS_FOR_ALIGNMENT,gps_noise_std,MAX_GPS_MEASUREMENTS,Tiempo total de ejecución,RMSE posición,ATE,RMSE velocidad,RMSE rotación,Distancia recorrida,Transformación rígida (flattened)
True,75,0.1000000,100,84.4996910,0.0283654,0.0441517,0.0681658,1.9444146,21.3958658,"[0.9999238, -0.0004395, 0.0123386, -0.0097892, 0.0005291, 0.9999735, -0.0072595, 0.0184689, -0.0123351, 0.0072655, 0.9998975, 0.0017653, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,75,0.1000000,100,71.6397977,0.0250251,0.0374717,0.0611829,1.9465921,22.5164747,"[0.9999455, -0.0062247, 0.0083790, -0.0196368, 0.0063946, 0.9997712, -0.0204142, 0.0140379, -0.0082500, 0.0204667, 0.9997565, -0.0080387, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,80,0.1000000,100,68.1501598,0.0228214,0.0348777,0.0600565,1.9471009,22.2706407,"[0.9999449, 0.0001024, 0.0105024, -0.0146025, 0.0000385, 0.9999101, -0.0134131, 0.0182536, -0.0105028, 0.0134128, 0.9998549, -0.0054599, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,80,0.1000000,100,74.8484745,0.0247474,0.0367811,0.0638500,1.9479347,20.6509180,"[0.9997796, -0.0095387, 0.0187020, -0.0022588, 0.0097579, 0.9998844, -0.0116659, -0.0131705, -0.0185886, 0.0118458, 0.9997571, -0.0127420, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,80,0.1000000,100,75.6881669,0.0148872,0.0237277,0.0643183,1.9462785,21.8604288,"[0.9998760, -0.0001639, 0.0157470, -0.0369818, -0.0000949, 0.9998649, 0.0164391, 0.0154188, -0.0157476, -0.0164386, 0.9997409, -0.0143504, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,80,0.1000000,100,71.1802301,0.0131065,0.0216273,0.0609446,1.9471433,22.5623668,"[0.9999873, -0.0031430, 0.0039452, 0.0078918, 0.0032098, 0.9998498, -0.0170329, -0.0004651, -0.0038910, 0.0170454, 0.9998472, -0.0038160, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,80,0.1000000,100,70.2528412,0.0226862,0.0371058,0.0598295,1.9464531,21.2103906,"[0.9998623, 0.0076530, 0.0147282, -0.0254722, -0.0078395, 0.9998893, 0.0126489, 0.0039412, -0.0146298, -0.0127626, 0.9998115, -0.0067880, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,85,0.1000000,100,69.2447028,0.0183647,0.0281286,0.0604429,1.9467143,21.5180147,"[0.9999036, -0.0057371, 0.0126483, -0.0354733, 0.0056800, 0.9999735, 0.0045488, 0.0099317, -0.0126741, -0.0044765, 0.9999096, -0.0114306, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,85,0.1000000,100,60.8000004,0.0219591,0.0365096,0.0541144,1.9483734,22.2008614,"[0.9999127, -0.0010535, 0.0131693, -0.0321124, 0.0011881, 0.9999471, -0.0102214, 0.0040599, -0.0131579, 0.0102362, 0.9998611, -0.0114618, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,85,0.1000000,100,72.5834727,0.0296418,0.0439177,0.0630136,1.9478693,22.2105323,"[0.9999772, -0.0001176, 0.0067442, -0.0085137, 0.0001409, 0.9999940, -0.0034660, 0.0042609, -0.0067437, 0.0034668, 0.9999713, -0.0051813, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,85,0.1000000,100,83.7284214,0.0205307,0.0316619,0.0702962,1.9460310,23.6525725,"[0.9997659, 0.0014608, 0.0215890, -0.0275708, -0.0014571, 0.9999989, -0.0001847, 0.0018839, -0.0215893, 0.0001532, 0.9997669, -0.0115910, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,85,0.1000000,100,74.3678317,0.0251436,0.0414416,0.0643316,1.9470770,21.9834766,"[0.9999215, 0.0035286, 0.0120222, -0.0148460, -0.0035177, 0.9999934, -0.0009258, 0.0166087, -0.0120254, 0.0008834, 0.9999273, -0.0026125, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,90,0.1000000,100,75.5371063,0.0236809,0.0380071,0.0658627,1.9477031,19.7788482,"[0.9999450, 0.0027374, 0.0101230, 0.0012084, -0.0026400, 0.9999502, -0.0096218, -0.0028505, -0.0101489, 0.0095945, 0.9999025, -0.0053859, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,90,0.1000000,100,76.4402142,0.0166343,0.0268672,0.0663839,1.9442230,21.9062133,"[0.9999678, -0.0022558, 0.0077043, -0.0142232, 0.0023099, 0.9999728, -0.0070128, 0.0073705, -0.0076883, 0.0070304, 0.9999458, -0.0054853, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,90,0.1000000,100,73.2317166,0.0176472,0.0286995,0.0643325,1.9463118,24.0442076,"[0.9999303, -0.0001702, 0.0118063, -0.0294461, 0.0002062, 0.9999953, -0.0030549, 0.0072116, -0.0118057, 0.0030572, 0.9999256, -0.0107460, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,90,0.1000000,100,66.8436670,0.0146470,0.0236904,0.0595154,1.9457886,21.3514631,"[0.9999536, 0.0006966, 0.0096030, -0.0189270, -0.0006442, 0.9999849, -0.0054638, 0.0195458, -0.0096067, 0.0054573, 0.9999390, -0.0051769, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,90,0.1000000,100,71.3633213,0.0214820,0.0352174,0.0629752,1.9464924,23.1392016,"[0.9999744, -0.0031775, 0.0064117, -0.0470095, 0.0032145, 0.9999781, -0.0057782, 0.0099105, -0.0063932, 0.0057986, 0.9999627, -0.0068620, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,95,0.1000000,100,69.7311158,0.0203315,0.0345887,0.0613520,1.9457657,22.6299183,"[0.9999606, -0.0028684, 0.0084009, -0.0263642, 0.0029903, 0.9998900, -0.0145260, -0.0113795, -0.0083583, 0.0145505, 0.9998592, -0.0073237, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,95,0.1000000,100,71.2392614,0.0202232,0.0344523,0.0636008,1.9458030,20.9297523,"[0.9999243, -0.0084606, 0.0089341, 0.0124431, 0.0085882, 0.9998603, -0.0143385, -0.0183214, -0.0088115, 0.0144141, 0.9998573, -0.0034701, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,95,0.1000000,100,66.7571857,0.0156337,0.0263366,0.0604686,1.9465493,20.2728431,"[0.9999779, 0.0021045, 0.0063058, -0.0184712, -0.0019844, 0.9998177, -0.0189899, -0.0002772, -0.0063446, 0.0189769, 0.9997998, -0.0048144, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,95,0.1000000,100,75.7429066,0.0232561,0.0384884,0.0659298,1.9452971,24.3278590,"[0.9999242, -0.0053946, 0.0110669, -0.0062068, 0.0055722, 0.9998550, -0.0160901, 0.0045398, -0.0109785, 0.0161506, 0.9998093, -0.0007572, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
True,95,0.1000000,100,76.9467456,0.0199991,0.0339603,0.0676809,1.9470924,24.0900953,"[0.9999064, 0.0041751, 0.0130324, 0.0035182, -0.0044387, 0.9997848, 0.0202665, -0.0004841, -0.0129449, -0.0203224, 0.9997097, -0.0073525, 0.0000000, 0.0000000, 0.0000000, 1.0000000]"
